date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:57:36	55296/55296	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/coach-detail.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/coach-detail.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:37	38148/38148	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/listing-list.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/listing-list.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:37	59758/59758	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/venue-details.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/venue-details.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:37	93003/93003	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/coach-dashboard.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/coach-dashboard.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:37	35370/35370	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/all-court.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/all-court.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:38	105078/105078	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/add-court.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/add-court.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:38	34705/34705	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/coach-chat.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/coach-chat.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:38	34119/34119	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/coach-earning.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/coach-earning.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:38	41274/41274	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/coach-wallet.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/coach-wallet.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:39	29225/29225	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/coach-profile.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/coach-profile.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:39	22660/22660	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/invoice.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/invoice.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:39	79835/79835	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/user-dashboard.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/user-dashboard.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:39	99289/99289	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/user-bookings.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/user-bookings.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:40	33743/33743	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/user-chat.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/user-chat.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:40	34625/34625	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/user-invoice.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/user-invoice.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:40	39971/39971	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/user-wallet.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/user-wallet.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:40	27056/27056	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/user-profile.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/user-profile.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:41	24876/24876	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/user-setting-password.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/user-setting-password.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:41	27611/27611	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/user-profile-othersetting.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/user-profile-othersetting.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:41	54920/54920	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/about-us.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/about-us.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:41	29031/29031	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/our-teams.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/our-teams.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:41	30906/30906	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/services.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/services.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:42	23177/23177	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/events.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/events.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:42	12582/12582	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/register.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/register.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:42	11600/11600	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/login.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/login.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:42	5236/5236	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/forgot-password.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/forgot-password.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:43	5604/5604	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/change-password.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/change-password.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:43	4755/4755	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/error-404.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/error-404.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:43	23462/23462	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/pricing.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/pricing.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:43	22529/22529	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/faq.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/faq.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:44	22196/22196	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/gallery.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/gallery.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:44	28834/28834	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/testimonials.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/testimonials.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:44	28684/28684	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/testimonials-carousel.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/testimonials-carousel.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:44	21992/21992	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/terms-condition.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/terms-condition.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:45	20332/20332	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/privacy-policy.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/privacy-policy.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:45	4934/4934	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/maintenance.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/maintenance.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:45	5453/5453	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/coming-soon.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/coming-soon.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:45	28057/28057	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/blog-list.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/blog-list.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:46	32015/32015	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/blog-list-sidebar-left.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/blog-list-sidebar-left.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:46	32019/32019	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/blog-list-sidebar-right.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/blog-list-sidebar-right.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:46	32678/32678	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/blog-grid.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/blog-grid.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:46	33809/33809	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/blog-grid-sidebar-left.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/blog-grid-sidebar-left.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:47	33766/33766	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/blog-grid-sidebar-right.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/blog-grid-sidebar-right.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:47	39305/39305	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/blog-details.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/blog-details.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:47	43090/43090	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/blog-details-sidebar-left.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/blog-details-sidebar-left.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:47	43104/43104	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/blog-details-sidebar-right.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/blog-details-sidebar-right.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:48	31384/31384	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/blog-carousel.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/blog-carousel.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:48	22053/22053	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2008:06:51%20GMT	https://dreamsports.dreamstechnologies.com/html/contact-us.html	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/contact-us.html	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:48	59222/59222	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e756-648cd4a43c697%22	https://dreamsports.dreamstechnologies.com/html/assets/img/icons/banner-cock1.svg	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/assets/img/icons/banner-cock1.svg	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:48	53842/53842	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d252-648cd4a43c697%22	https://dreamsports.dreamstechnologies.com/html/assets/img/icons/banner-cock2.svg	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/assets/img/icons/banner-cock2.svg	(from https://dreamsports.dreamstechnologies.com/html/index.html)
10:57:48	77997/77997	---M--	200	added ('OK')	image/png	etag:%22130ad-648cd4a432c0e%22	https://dreamsports.dreamstechnologies.com/html/assets/img/bg/banner-right.png	D:/Spring2026/SEP490/PROJECT/theme1/muon-themme-html/dreamsports.dreamstechnologies.com/html/assets/img/bg/banner-right.png	(from https://dreamsports.dreamstechnologies.com/html/index.html)
